,Open Time,Open Price,High Price,Low Price,Close price,Volume,Close Time
1566,1629574200000,4552.63000000,4554.83000000,4513.86000000,4525.88000000,16.69884000,1629575999999
1567,1629576000000,4534.68000000,4547.14000000,4524.93000000,4527.42000000,14.86275000,1629577799999
1568,1629577800000,4542.44000000,4552.58000000,4535.44000000,4542.35000000,17.75923000,1629579599999
1569,1629579600000,4545.81000000,4565.18000000,4537.43000000,4559.30000000,17.38356000,1629581399999
1570,1629581400000,4562.92000000,4586.03000000,4558.84000000,4577.10000000,27.79070000,1629583199999
1571,1629583200000,4577.21000000,4593.48000000,4577.21000000,4587.96000000,8.38679000,1629584999999
1572,1629585000000,4587.65000000,4587.65000000,4551.75000000,4583.26000000,54.87226000,1629586799999
1573,1629586800000,4583.93000000,4587.63000000,4560.00000000,4561.00000000,10.82179000,1629588599999
1574,1629588600000,4560.61000000,4565.79000000,4540.00000000,4543.49000000,56.13104000,1629590399999
1575,1629590400000,4541.36000000,4581.60000000,4538.00000000,4574.70000000,25.64237000,1629592199999
1576,1629592200000,4574.00000000,4578.42000000,4556.65000000,4567.32000000,14.10029000,1629593999999
1577,1629594000000,4561.78000000,4574.51000000,4551.70000000,4562.83000000,16.97275000,1629595799999
1578,1629595800000,4565.10000000,4578.23000000,4560.74000000,4565.82000000,33.05734000,1629597599999
1579,1629597600000,4566.55000000,4569.24000000,4547.64000000,4547.64000000,74.32517000,1629599399999
1580,1629599400000,4548.51000000,4548.96000000,4527.35000000,4540.15000000,45.98089000,1629601199999
1581,1629601200000,4535.07000000,4548.86000000,4522.07000000,4526.33000000,20.01870000,1629602999999
1582,1629603000000,4525.21000000,4535.30000000,4517.14000000,4531.47000000,28.66844000,1629604799999
1583,1629604800000,4535.02000000,4554.01000000,4531.79000000,4551.60000000,6.24147000,1629606599999
1584,1629606600000,4552.82000000,4562.67000000,4539.90000000,4562.67000000,30.38145000,1629608399999
1585,1629608400000,4565.00000000,4565.53000000,4538.48000000,4546.76000000,33.11484000,1629610199999
1586,1629610200000,4538.41000000,4547.51000000,4534.00000000,4541.43000000,22.33226000,1629611999999
1587,1629612000000,4537.54000000,4562.85000000,4537.54000000,4553.67000000,40.06525000,1629613799999
1588,1629613800000,4554.25000000,4589.73000000,4553.81000000,4573.93000000,43.31253000,1629615599999
1589,1629615600000,4580.00000000,4597.65000000,4574.58000000,4595.48000000,12.39459000,1629617399999
1590,1629617400000,4597.67000000,4598.71000000,4584.92000000,4591.18000000,12.16731000,1629619199999
1591,1629619200000,4591.19000000,4598.47000000,4561.00000000,4571.63000000,43.55425000,1629620999999
1592,1629621000000,4567.65000000,4588.78000000,4567.65000000,4577.45000000,20.78866000,1629622799999
1593,1629622800000,4577.65000000,4595.06000000,4577.65000000,4591.28000000,34.90604000,1629624599999
1594,1629624600000,4585.35000000,4598.32000000,4581.86000000,4588.22000000,44.95325000,1629626399999
1595,1629626400000,4587.06000000,4593.29000000,4574.71000000,4586.62000000,24.63942000,1629628199999
1596,1629628200000,4590.23000000,4592.13000000,4564.86000000,4564.86000000,19.70919000,1629629999999
1597,1629630000000,4570.17000000,4582.57000000,4566.75000000,4571.65000000,24.34211000,1629631799999
1598,1629631800000,4575.60000000,4577.00000000,4563.10000000,4573.80000000,20.65819000,1629633599999
1599,1629633600000,4580.00000000,4580.00000000,4555.08000000,4563.00000000,46.23877000,1629635399999
1600,1629635400000,4563.02000000,4570.19000000,4550.00000000,4554.20000000,40.11008000,1629637199999
1601,1629637200000,4554.11000000,4554.42000000,4529.90000000,4551.00000000,37.32481000,1629638999999
1602,1629639000000,4547.00000000,4558.48000000,4534.67000000,4555.93000000,17.16753000,1629640799999
1603,1629640800000,4550.14000000,4560.86000000,4542.90000000,4553.95000000,5.41254000,1629642599999
1604,1629642600000,4551.15000000,4551.15000000,4457.35000000,4457.35000000,148.00560000,1629644399999
1605,1629644400000,4457.85000000,4481.73000000,4443.91000000,4478.57000000,51.70314000,1629646199999
1606,1629646200000,4474.82000000,4494.14000000,4474.82000000,4476.76000000,4.48991000,1629647999999
1607,1629648000000,4475.36000000,4483.23000000,4451.71000000,4479.40000000,17.99811000,1629649799999
1608,1629649800000,4479.40000000,4494.15000000,4472.70000000,4474.67000000,10.24338000,1629651599999
1609,1629651600000,4473.11000000,4494.15000000,4472.23000000,4472.23000000,28.56289000,1629653399999
1610,1629653400000,4480.00000000,4481.99000000,4460.86000000,4474.58000000,7.24262000,1629655199999
1611,1629655200000,4469.13000000,4469.13000000,4400.87000000,4422.39000000,75.32322000,1629656999999
1612,1629657000000,4423.16000000,4445.00000000,4419.06000000,4440.69000000,8.02716000,1629658799999
1613,1629658800000,4432.82000000,4476.39000000,4432.82000000,4476.39000000,7.49355000,1629660599999
1614,1629660600000,4471.00000000,4476.39000000,4453.76000000,4469.07000000,3.75472000,1629662399999
1615,1629662400000,4470.48000000,4470.48000000,4415.01000000,4423.65000000,40.82605000,1629664199999
1616,1629664200000,4420.39000000,4438.67000000,4414.28000000,4438.67000000,29.69906000,1629665999999
1617,1629666000000,4441.11000000,4443.80000000,4419.04000000,4435.42000000,41.52422000,1629667799999
1618,1629667800000,4442.96000000,4460.67000000,4438.49000000,4458.44000000,64.43193000,1629669599999
1619,1629669600000,4449.04000000,4480.50000000,4448.83000000,4468.67000000,80.19643000,1629671399999
1620,1629671400000,4472.09000000,4521.05000000,4463.37000000,4520.81000000,51.60163000,1629673199999
1621,1629673200000,4522.98000000,4567.34000000,4514.43000000,4559.39000000,31.35561000,1629674999999
1622,1629675000000,4559.39000000,4569.88000000,4544.12000000,4549.38000000,59.41525000,1629676799999
1623,1629676800000,4549.19000000,4571.91000000,4540.00000000,4557.08000000,81.25903000,1629678599999
1624,1629678600000,4557.08000000,4560.03000000,4530.44000000,4552.38000000,59.26877000,1629680399999
1625,1629680400000,4555.90000000,4573.33000000,4543.36000000,4573.33000000,55.74237000,1629682199999
1626,1629682200000,4573.59000000,4580.65000000,4564.30000000,4565.92000000,42.16328000,1629683999999
1627,1629684000000,4567.39000000,4576.90000000,4556.65000000,4563.46000000,36.22175000,1629685799999
1628,1629685800000,4566.75000000,4624.99000000,4566.00000000,4611.63000000,107.03766000,1629687599999
1629,1629687600000,4615.86000000,4681.51000000,4615.86000000,4656.88000000,258.90759000,1629689399999
1630,1629689400000,4653.34000000,4691.97000000,4652.64000000,4668.04000000,134.16660000,1629691199999
1631,1629691200000,4673.00000000,4690.00000000,4670.89000000,4689.47000000,62.10611000,1629692999999
1632,1629693000000,4689.48000000,4694.31000000,4676.49000000,4685.52000000,74.11666000,1629694799999
1633,1629694800000,4687.89000000,4694.81000000,4669.00000000,4683.12000000,53.08771000,1629696599999
1634,1629696600000,4683.12000000,4683.12000000,4647.86000000,4660.41000000,48.34963000,1629698399999
1635,1629698400000,4665.87000000,4677.24000000,4646.00000000,4646.00000000,40.43822000,1629700199999
1636,1629700200000,4645.38000000,4664.72000000,4645.38000000,4663.20000000,37.35800000,1629701999999
1637,1629702000000,4655.99000000,4664.86000000,4642.01000000,4647.94000000,39.44638000,1629703799999
1638,1629703800000,4643.07000000,4659.48000000,4643.07000000,4651.50000000,22.16943000,1629705599999
1639,1629705600000,4651.38000000,4674.20000000,4641.55000000,4668.66000000,58.45846000,1629707399999
1640,1629707400000,4672.35000000,4672.35000000,4645.72000000,4659.95000000,34.05749000,1629709199999
1641,1629709200000,4657.56000000,4669.25000000,4650.59000000,4661.53000000,47.11332000,1629710999999
1642,1629711000000,4665.35000000,4682.00000000,4655.96000000,4680.00000000,43.89953000,1629712799999
1643,1629712800000,4681.75000000,4698.29000000,4650.00000000,4663.00000000,109.04085000,1629714599999
1644,1629714600000,4670.11000000,4673.47000000,4633.70000000,4652.50000000,56.31929000,1629716399999
1645,1629716400000,4647.27000000,4662.49000000,4637.55000000,4651.36000000,39.16823000,1629718199999
1646,1629718200000,4655.62000000,4674.28000000,4655.62000000,4667.14000000,39.29294000,1629719999999
1647,1629720000000,4668.90000000,4677.17000000,4655.76000000,4671.49000000,26.32227000,1629721799999
1648,1629721800000,4667.71000000,4674.67000000,4650.31000000,4657.73000000,15.20197000,1629723599999
1649,1629723600000,4657.73000000,4663.46000000,4646.40000000,4648.91000000,35.48905000,1629725399999
1650,1629725400000,4648.73000000,4668.94000000,4648.73000000,4656.13000000,27.91420000,1629727199999
1651,1629727200000,4663.01000000,4702.69000000,4658.15000000,4678.63000000,81.71027000,1629728999999
1652,1629729000000,4670.22000000,4675.15000000,4600.00000000,4609.18000000,105.82256000,1629730799999
1653,1629730800000,4609.56000000,4633.96000000,4606.08000000,4617.30000000,44.43937000,1629732599999
1654,1629732600000,4617.30000000,4635.00000000,4591.27000000,4620.66000000,32.93376000,1629734399999
1655,1629734400000,4625.59000000,4640.66000000,4615.00000000,4640.66000000,7.06620000,1629736199999
1656,1629736200000,4632.12000000,4655.67000000,4622.48000000,4655.67000000,14.62005000,1629737999999
1657,1629738000000,4657.02000000,4661.36000000,4638.48000000,4642.62000000,24.00492000,1629739799999
1658,1629739800000,4637.04000000,4652.19000000,4628.22000000,4628.22000000,7.38242000,1629741599999
1659,1629741600000,4627.83000000,4634.68000000,4608.15000000,4629.49000000,42.28998000,1629743399999
1660,1629743400000,4634.70000000,4638.34000000,4618.84000000,4618.85000000,69.27981000,1629745199999
1661,1629745200000,4613.42000000,4617.09000000,4589.44000000,4599.11000000,35.79493000,1629746999999
1662,1629747000000,4602.34000000,4606.08000000,4585.84000000,4595.37000000,10.89930000,1629748799999
1663,1629748800000,4596.10000000,4603.21000000,4555.01000000,4599.78000000,118.23034000,1629750599999
1664,1629750600000,4599.89000000,4644.19000000,4599.89000000,4641.22000000,15.52677000,1629752399999
1665,1629752400000,4643.06000000,4649.99000000,4625.00000000,4628.37000000,46.17999000,1629754199999
1666,1629754200000,4622.57000000,4643.07000000,4622.57000000,4639.22000000,35.92938000,1629755999999
1667,1629756000000,4638.37000000,4638.41000000,4612.29000000,4624.82000000,62.60800000,1629757799999
1668,1629757800000,4621.80000000,4629.15000000,4616.65000000,4627.90000000,37.52275000,1629759599999
1669,1629759600000,4627.90000000,4633.92000000,4614.60000000,4627.29000000,55.79159000,1629761399999
1670,1629761400000,4625.35000000,4626.76000000,4603.80000000,4617.56000000,26.52333000,1629763199999
1671,1629763200000,4618.41000000,4655.29000000,4618.41000000,4639.19000000,39.27099000,1629764999999
1672,1629765000000,4631.43000000,4631.43000000,4582.80000000,4604.94000000,95.40380000,1629766799999
1673,1629766800000,4603.15000000,4611.18000000,4566.00000000,4581.70000000,42.28344000,1629768599999
1674,1629768600000,4581.02000000,4591.02000000,4575.00000000,4575.00000000,25.02989000,1629770399999
1675,1629770400000,4575.00000000,4597.30000000,4569.97000000,4596.38000000,23.55082000,1629772199999
1676,1629772200000,4595.54000000,4596.96000000,4578.48000000,4586.07000000,46.50136000,1629773999999
1677,1629774000000,4588.56000000,4607.81000000,4588.30000000,4603.53000000,18.96585000,1629775799999
1678,1629775800000,4610.00000000,4618.41000000,4605.21000000,4614.42000000,16.81591000,1629777599999
1679,1629777600000,4616.54000000,4624.51000000,4604.50000000,4612.01000000,11.36191000,1629779399999
1680,1629779400000,4615.39000000,4633.00000000,4615.39000000,4629.47000000,69.29708000,1629781199999
1681,1629781200000,4627.95000000,4637.98000000,4618.71000000,4619.35000000,37.49186000,1629782999999
1682,1629783000000,4622.82000000,4623.96000000,4610.32000000,4618.34000000,20.89638000,1629784799999
1683,1629784800000,4615.11000000,4620.93000000,4600.01000000,4620.93000000,15.25975000,1629786599999
1684,1629786600000,4622.39000000,4642.75000000,4621.60000000,4640.56000000,41.78140000,1629788399999
1685,1629788400000,4640.00000000,4649.92000000,4634.55000000,4647.81000000,21.54778000,1629790199999
1686,1629790200000,4649.98000000,4650.63000000,4630.00000000,4640.07000000,55.69688000,1629791999999
1687,1629792000000,4636.56000000,4645.81000000,4622.81000000,4623.00000000,33.61986000,1629793799999
1688,1629793800000,4628.20000000,4637.45000000,4620.01000000,4626.28000000,35.14239000,1629795599999
1689,1629795600000,4626.28000000,4631.04000000,4600.02000000,4601.10000000,68.14365000,1629797399999
1690,1629797400000,4610.19000000,4617.84000000,4602.02000000,4610.80000000,22.98269000,1629799199999
1691,1629799200000,4615.00000000,4627.80000000,4600.02000000,4602.97000000,25.48243000,1629800999999
1692,1629801000000,4608.17000000,4608.17000000,4573.82000000,4573.82000000,49.08497000,1629802799999
1693,1629802800000,4576.78000000,4581.65000000,4561.34000000,4578.32000000,65.51897000,1629804599999
1694,1629804600000,4578.09000000,4599.08000000,4576.13000000,4593.66000000,32.56820000,1629806399999
1695,1629806400000,4596.67000000,4596.67000000,4568.12000000,4571.46000000,80.18928000,1629808199999
1696,1629808200000,4572.06000000,4587.11000000,4564.01000000,4584.62000000,30.11440000,1629809999999
1697,1629810000000,4588.63000000,4590.97000000,4541.00000000,4541.99000000,61.63923000,1629811799999
1698,1629811800000,4540.00000000,4540.00000000,4482.25000000,4489.85000000,166.34921000,1629813599999
1699,1629813600000,4485.99000000,4487.24000000,4450.00000000,4481.20000000,143.02363000,1629815399999
1700,1629815400000,4478.39000000,4490.00000000,4462.03000000,4462.04000000,103.08492000,1629817199999
1701,1629817200000,4461.00000000,4473.88000000,4450.50000000,4473.49000000,30.47744000,1629818999999
1702,1629819000000,4471.19000000,4471.19000000,4424.01000000,4437.16000000,89.15355000,1629820799999
1703,1629820800000,4433.68000000,4437.52000000,4351.00000000,4388.11000000,207.56419000,1629822599999
1704,1629822600000,4387.28000000,4402.56000000,4361.00000000,4375.03000000,23.14584000,1629824399999
1705,1629824400000,4371.27000000,4422.58000000,4364.00000000,4417.42000000,24.77403000,1629826199999
1706,1629826200000,4410.24000000,4415.51000000,4390.94000000,4390.94000000,22.22383000,1629827999999
1707,1629828000000,4388.00000000,4407.07000000,4378.00000000,4388.00000000,13.97328000,1629829799999
1708,1629829800000,4386.00000000,4404.12000000,4370.00000000,4404.12000000,17.72108000,1629831599999
1709,1629831600000,4397.65000000,4415.62000000,4380.67000000,4380.67000000,26.69131000,1629833399999
1710,1629833400000,4386.64000000,4461.65000000,4380.00000000,4442.00000000,67.86592000,1629835199999
1711,1629835200000,4440.96000000,4442.32000000,4402.01000000,4442.32000000,25.11360000,1629836999999
1712,1629837000000,4435.00000000,4448.02000000,4434.12000000,4439.31000000,23.23856000,1629838799999
1713,1629838800000,4439.31000000,4452.57000000,4416.07000000,4420.01000000,25.85810000,1629840599999
1714,1629840600000,4420.22000000,4428.64000000,4389.17000000,4416.82000000,58.54910000,1629842399999
1715,1629842400000,4412.56000000,4454.26000000,4409.41000000,4441.26000000,76.95186000,1629844199999
1716,1629844200000,4435.30000000,4440.01000000,4415.18000000,4439.00000000,41.14709000,1629845999999
1717,1629846000000,4433.06000000,4445.60000000,4402.50000000,4404.88000000,58.32158000,1629847799999
1718,1629847800000,4404.88000000,4414.13000000,4379.37000000,4382.61000000,63.32692000,1629849599999
1719,1629849600000,4382.61000000,4433.66000000,4381.00000000,4388.98000000,31.97465000,1629851399999
1720,1629851400000,4390.00000000,4433.16000000,4390.00000000,4418.16000000,31.97479000,1629853199999
1721,1629853200000,4414.68000000,4414.99000000,4378.00000000,4390.00000000,38.70592000,1629854999999
1722,1629855000000,4386.53000000,4427.00000000,4386.53000000,4426.77000000,28.22150000,1629856799999
1723,1629856800000,4427.95000000,4436.24000000,4416.95000000,4428.95000000,36.89752000,1629858599999
1724,1629858600000,4425.58000000,4449.16000000,4425.58000000,4436.63000000,56.88149000,1629860399999
1725,1629860400000,4434.86000000,4436.57000000,4416.19000000,4432.60000000,16.16104000,1629862199999
1726,1629862200000,4430.40000000,4433.16000000,4389.96000000,4395.04000000,59.84083000,1629863999999
1727,1629864000000,4390.64000000,4418.24000000,4373.90000000,4373.90000000,78.55499000,1629865799999
1728,1629865800000,4374.53000000,4400.10000000,4369.95000000,4393.56000000,54.58860000,1629867599999
1729,1629867600000,4391.65000000,4414.83000000,4391.65000000,4413.22000000,31.57655000,1629869399999
1730,1629869400000,4413.22000000,4444.98000000,4413.22000000,4439.53000000,34.59851000,1629871199999
1731,1629871200000,4445.11000000,4453.52000000,4425.86000000,4434.20000000,71.58393000,1629872999999
1732,1629873000000,4434.16000000,4453.41000000,4430.24000000,4433.88000000,20.08665000,1629874799999
1733,1629874800000,4434.47000000,4447.55000000,4433.20000000,4434.86000000,19.25312000,1629876599999
1734,1629876600000,4435.27000000,4435.27000000,4395.48000000,4404.53000000,62.36199000,1629878399999
1735,1629878400000,4409.53000000,4409.54000000,4370.00000000,4370.01000000,41.70359000,1629880199999
1736,1629880200000,4370.89000000,4380.74000000,4290.70000000,4295.82000000,234.48743000,1629881999999
1737,1629882000000,4294.56000000,4318.96000000,4261.91000000,4294.47000000,103.47175000,1629883799999
1738,1629883800000,4291.03000000,4304.34000000,4276.27000000,4287.04000000,65.13368000,1629885599999
1739,1629885600000,4285.89000000,4313.84000000,4269.62000000,4310.04000000,98.21765000,1629887399999
1740,1629887400000,4312.18000000,4328.63000000,4303.60000000,4316.79000000,67.19987000,1629889199999
1741,1629889200000,4319.38000000,4331.35000000,4306.90000000,4320.00000000,34.67861000,1629890999999
1742,1629891000000,4321.02000000,4351.25000000,4320.94000000,4347.87000000,53.69447000,1629892799999
1743,1629892800000,4344.96000000,4359.20000000,4314.01000000,4355.60000000,68.96688000,1629894599999
1744,1629894600000,4354.51000000,4370.47000000,4340.35000000,4368.66000000,59.84255000,1629896399999
1745,1629896400000,4368.78000000,4381.00000000,4354.03000000,4368.05000000,24.65056000,1629898199999
1746,1629898200000,4368.19000000,4372.24000000,4325.41000000,4327.86000000,83.72792000,1629899999999
1747,1629900000000,4320.79000000,4363.22000000,4290.00000000,4347.59000000,60.87244000,1629901799999
1748,1629901800000,4346.92000000,4400.00000000,4346.92000000,4395.46000000,75.89453000,1629903599999
1749,1629903600000,4398.29000000,4410.94000000,4381.00000000,4402.20000000,41.92138000,1629905399999
1750,1629905400000,4397.37000000,4447.48000000,4379.46000000,4435.82000000,67.28722000,1629907199999
1751,1629907200000,4432.92000000,4450.89000000,4419.00000000,4427.28000000,23.42463000,1629908999999
1752,1629909000000,4427.28000000,4437.61000000,4414.54000000,4430.27000000,24.57794000,1629910799999
1753,1629910800000,4430.44000000,4434.14000000,4414.68000000,4428.85000000,26.89018000,1629912599999
1754,1629912600000,4428.72000000,4465.23000000,4428.72000000,4443.96000000,27.69682000,1629914399999
1755,1629914400000,4443.96000000,4460.91000000,4440.71000000,4447.39000000,31.07083000,1629916199999
1756,1629916200000,4450.57000000,4459.00000000,4445.66000000,4452.05000000,11.01743000,1629917999999
1757,1629918000000,4455.00000000,4467.61000000,4433.80000000,4450.74000000,12.38289000,1629919799999
1758,1629919800000,4449.79000000,4452.73000000,4414.68000000,4430.22000000,30.02287000,1629921599999
1759,1629921600000,4435.00000000,4457.89000000,4434.04000000,4438.62000000,39.38758000,1629923399999
1760,1629923400000,4439.55000000,4441.30000000,4406.00000000,4418.08000000,16.86794000,1629925199999
1761,1629925200000,4416.31000000,4443.68000000,4416.31000000,4424.06000000,19.26200000,1629926999999
1762,1629927000000,4428.38000000,4438.00000000,4417.79000000,4430.72000000,25.23040000,1629928799999
1763,1629928800000,4441.11000000,4461.75000000,4416.50000000,4420.64000000,65.35019000,1629930599999
1764,1629930600000,4417.82000000,4437.67000000,4417.24000000,4426.65000000,46.12935000,1629932399999
1765,1629932400000,4429.72000000,4457.00000000,4416.83000000,4454.00000000,19.77685000,1629934199999
1766,1629934200000,4453.69000000,4453.69000000,4438.13000000,4444.82000000,35.41185000,1629935999999
1767,1629936000000,4444.77000000,4453.61000000,4414.07000000,4442.69000000,36.47589000,1629937799999
1768,1629937800000,4449.42000000,4476.40000000,4439.25000000,4471.67000000,32.37519000,1629939599999
1769,1629939600000,4474.93000000,4474.95000000,4442.55000000,4455.89000000,25.85162000,1629941399999
1770,1629941400000,4448.33000000,4448.33000000,4426.56000000,4427.73000000,33.45587000,1629943199999
1771,1629943200000,4426.31000000,4444.83000000,4426.06000000,4434.82000000,23.45173000,1629944999999
1772,1629945000000,4434.76000000,4445.75000000,4428.32000000,4431.14000000,25.83009000,1629946799999
1773,1629946800000,4430.33000000,4434.23000000,4351.35000000,4359.26000000,86.25366000,1629948599999
1774,1629948600000,4359.26000000,4366.28000000,4334.46000000,4344.01000000,55.19433000,1629950399999
1775,1629950400000,4338.42000000,4361.48000000,4327.36000000,4360.00000000,47.24460000,1629952199999
1776,1629952200000,4354.89000000,4360.31000000,4335.61000000,4357.26000000,36.32692000,1629953999999
1777,1629954000000,4356.92000000,4367.95000000,4320.01000000,4324.93000000,40.15782000,1629955799999
1778,1629955800000,4324.93000000,4324.93000000,4287.00000000,4307.08000000,72.51992000,1629957599999
1779,1629957600000,4303.90000000,4327.82000000,4283.44000000,4297.17000000,23.00848000,1629959399999
1780,1629959400000,4300.06000000,4311.97000000,4270.79000000,4278.17000000,30.17440000,1629961199999
1781,1629961200000,4270.79000000,4281.28000000,4230.00000000,4276.91000000,96.98857000,1629962999999
1782,1629963000000,4274.60000000,4309.53000000,4269.49000000,4282.48000000,59.19400000,1629964799999
1783,1629964800000,4282.48000000,4303.09000000,4260.00000000,4273.20000000,48.68150000,1629966599999
1784,1629966600000,4273.20000000,4290.77000000,4261.18000000,4277.20000000,36.02910000,1629968399999
1785,1629968400000,4277.20000000,4290.97000000,4261.96000000,4287.41000000,41.91250000,1629970199999
1786,1629970200000,4290.07000000,4290.07000000,4255.72000000,4260.81000000,39.97740000,1629971999999
1787,1629972000000,4255.87000000,4285.78000000,4247.35000000,4277.40000000,78.29140000,1629973799999
1788,1629973800000,4277.82000000,4298.76000000,4275.45000000,4281.16000000,36.39680000,1629975599999
1789,1629975600000,4281.99000000,4305.00000000,4278.76000000,4286.98000000,136.97760000,1629977399999
1790,1629977400000,4284.09000000,4292.01000000,4261.00000000,4263.03000000,78.77780000,1629979199999
1791,1629979200000,4265.54000000,4323.54000000,4218.00000000,4323.54000000,122.98471000,1629980999999
1792,1629981000000,4317.51000000,4319.73000000,4264.28000000,4284.61000000,25.38730000,1629982799999
1793,1629982800000,4284.61000000,4306.95000000,4277.75000000,4291.87000000,26.33110000,1629984599999
1794,1629984600000,4291.35000000,4325.15000000,4290.81000000,4322.40000000,42.65790000,1629986399999
1795,1629986400000,4324.88000000,4345.00000000,4312.79000000,4315.35000000,45.64480000,1629988199999
1796,1629988200000,4316.46000000,4327.92000000,4296.47000000,4314.16000000,43.49250000,1629989999999
1797,1629990000000,4314.63000000,4331.57000000,4306.35000000,4322.12000000,36.89370000,1629991799999
1798,1629991800000,4321.87000000,4321.87000000,4280.00000000,4291.39000000,51.87070000,1629993599999
1799,1629993600000,4294.23000000,4315.36000000,4259.00000000,4277.19000000,38.33800000,1629995399999
1800,1629995400000,4271.40000000,4309.87000000,4271.40000000,4305.85000000,4.27840000,1629997199999
1801,1629997200000,4314.23000000,4323.76000000,4304.91000000,4304.91000000,15.89980000,1629998999999
1802,1629999000000,4313.60000000,4314.63000000,4308.71000000,4308.97000000,1.46530000,1630000799999
1803,1630000800000,4294.36000000,4306.10000000,4288.88000000,4295.75000000,6.46320000,1630002599999
1804,1630002600000,4303.63000000,4336.55000000,4296.04000000,4325.77000000,12.63520000,1630004399999
1805,1630004400000,4322.16000000,4322.16000000,4284.74000000,4284.74000000,4.66530000,1630006199999
1806,1630006200000,4283.43000000,4307.99000000,4283.43000000,4306.57000000,14.20600000,1630007999999
1807,1630008000000,4297.10000000,4324.88000000,4297.10000000,4309.45000000,51.31310000,1630009799999
1808,1630009800000,4312.26000000,4317.39000000,4311.70000000,4315.00000000,8.41880000,1630011599999
1809,1630011600000,4327.63000000,4349.99000000,4324.86000000,4344.71000000,12.43070000,1630013399999
1810,1630013400000,4344.71000000,4349.99000000,4334.00000000,4342.99000000,10.39150000,1630015199999
1811,1630015200000,4336.67000000,4347.62000000,4323.77000000,4347.51000000,6.53570000,1630016999999
1812,1630017000000,4347.24000000,4355.00000000,4315.95000000,4328.02000000,10.94530000,1630018799999
1813,1630018800000,4328.13000000,4331.31000000,4304.45000000,4329.79000000,24.22560000,1630020599999
1814,1630020600000,4337.30000000,4339.51000000,4278.60000000,4283.09000000,16.89480000,1630022399999
1815,1630022400000,4285.87000000,4305.73000000,4245.46000000,4270.28000000,57.14720000,1630024199999
1816,1630024200000,4265.00000000,4317.86000000,4255.00000000,4313.68000000,82.00550000,1630025999999
1817,1630026000000,4320.00000000,4346.65000000,4319.50000000,4346.41000000,81.24060000,1630027799999
1818,1630027800000,4346.37000000,4356.44000000,4318.16000000,4324.01000000,34.95720000,1630029599999
1819,1630029600000,4326.05000000,4336.96000000,4319.00000000,4326.83000000,42.31250000,1630031399999
1820,1630031400000,4326.83000000,4329.51000000,4303.46000000,4303.85000000,24.95310000,1630033199999
1821,1630033200000,4300.51000000,4307.87000000,4270.70000000,4275.27000000,45.87940000,1630034999999
1822,1630035000000,4274.83000000,4292.51000000,4267.43000000,4281.12000000,35.80620000,1630036799999
1823,1630036800000,4284.61000000,4289.00000000,4260.15000000,4265.61000000,24.17870000,1630038599999
1824,1630038600000,4265.61000000,4300.00000000,4260.00000000,4288.72000000,31.85850000,1630040399999
1825,1630040400000,4297.76000000,4315.45000000,4290.57000000,4308.88000000,13.13050000,1630042199999
1826,1630042200000,4309.52000000,4320.17000000,4289.60000000,4291.16000000,178.51770000,1630043999999
1827,1630044000000,4299.00000000,4306.22000000,4288.86000000,4297.13000000,13.75110000,1630045799999
1828,1630045800000,4296.75000000,4296.86000000,4285.00000000,4294.64000000,37.82970000,1630047599999
1829,1630047600000,4292.50000000,4327.26000000,4276.00000000,4310.33000000,31.18300000,1630049399999
1830,1630049400000,4309.99000000,4323.85000000,4294.00000000,4320.63000000,36.57310000,1630051199999
1831,1630051200000,4324.03000000,4326.63000000,4306.66000000,4309.87000000,47.54810000,1630052999999
1832,1630053000000,4305.04000000,4320.14000000,4295.00000000,4299.76000000,46.33170000,1630054799999
1833,1630054800000,4295.33000000,4313.96000000,4290.00000000,4290.55000000,13.79480000,1630056599999
1834,1630056600000,4291.00000000,4313.82000000,4289.76000000,4297.44000000,21.52520000,1630058399999
1835,1630058400000,4302.11000000,4317.66000000,4297.03000000,4297.03000000,47.90840000,1630060199999
1836,1630060200000,4303.89000000,4316.50000000,4297.03000000,4315.39000000,14.70340000,1630061999999
1837,1630062000000,4313.08000000,4338.77000000,4309.09000000,4334.86000000,60.07190000,1630063799999
1838,1630063800000,4337.79000000,4384.71000000,4337.79000000,4366.25000000,69.73010000,1630065599999
1839,1630065600000,4362.93000000,4377.50000000,4354.98000000,4360.85000000,38.43070000,1630067399999
1840,1630067400000,4352.56000000,4376.00000000,4350.78000000,4365.07000000,16.14320000,1630069199999
1841,1630069200000,4363.95000000,4366.61000000,4339.35000000,4355.00000000,19.18960000,1630070999999
1842,1630071000000,4354.57000000,4375.60000000,4354.32000000,4368.35000000,26.86080000,1630072799999
1843,1630072800000,4360.00000000,4445.19000000,4358.86000000,4427.18000000,105.59177000,1630074599999
1844,1630074600000,4433.63000000,4454.30000000,4417.63000000,4432.53000000,60.12422000,1630076399999
1845,1630076400000,4441.11000000,4459.90000000,4430.67000000,4444.15000000,29.60690000,1630078199999
1846,1630078200000,4444.15000000,4449.90000000,4431.20000000,4444.33000000,51.77430000,1630079999999
1847,1630080000000,4447.72000000,4455.14000000,4419.00000000,4433.39000000,15.84330000,1630081799999
1848,1630081800000,4433.94000000,4442.94000000,4429.85000000,4429.85000000,7.05710000,1630083599999
1849,1630083600000,4429.85000000,4444.37000000,4429.85000000,4437.93000000,14.91190000,1630085399999
1850,1630085400000,4433.75000000,4447.98000000,4426.27000000,4430.00000000,8.70810000,1630087199999
